date,sheet,tsa,location,tsa_counties,pedi_vent_avail,pedi_vents_in_use,adult_vents_avail,adult_vents_in_use,total_vents_avail,total_vents_in_use,pedi_bi_pap_avail,pedi_bi_pap_in_use,adult_bi_pap_avail,adult_bi_pap_in_use,total_bi_pap_avail,total_bi_pap_in_use,total_anesthesia_vents_in_use,total_covid_on_vents,anesthsia_vents_avail
2020-05-15,Vent Availability,TSA-A,Amarillo,Sherman,26,4,84,32,110,36,0,0,56,12,56,12,0,0,25
2020-05-15,Vent Availability,TSA-A,Amarillo,Swisher,26,4,84,32,110,36,0,0,56,12,56,12,0,0,25
2020-05-15,Vent Availability,TSA-A,Amarillo,Wheeler,26,4,84,32,110,36,0,0,56,12,56,12,0,0,25
2020-05-15,Vent Availability,TSA-B,Lubbock,Bailey,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Borden,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Castro,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Cochran,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Cottle,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Crosby,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Dawson,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Dickens,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Floyd,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Gaines,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Garza,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Hale,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Hockley,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Kent,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,King,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Lamb,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Lubbock,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Lynn,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Motley,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Scurry,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Terry,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-B,Lubbock,Yoakum,10,0,155,39,165,39,1,0,65,20,66,20,0,5,23
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Archer,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Baylor,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Clay,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Foard,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Hardeman,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Jack,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Montague,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Wichita,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Wilbarger,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-C,Witchita Falls,Young,2,0,51,8,53,8,0,0,10,4,10,4,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Brown,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Callahan,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Coleman,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Comanche,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Eastland,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Fisher,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Haskell,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Jones,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Knox,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Mitchell,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Nolan,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Shackelford,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Stephens,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Stonewall,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Taylor,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-D,Abilene,Throckmorton,9,0,53,10,62,10,0,0,20,1,20,1,0,0,29
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Collin,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Cooke,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Dallas,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Denton,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Ellis,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Erath,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Fannin,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Grayson,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Hood,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Hunt,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Johnson,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Kaufman,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Navarro,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Palo Pinto,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Parker,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Rockwall,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Somervell,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Tarrant,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-E,Dallas/Ft. Worth,Wise,317,127,1041,639,1358,766,69,20,796,307,865,327,172,151,330
2020-05-15,Vent Availability,TSA-F,Paris,Bowie,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Cass,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Delta,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Hopkins,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Lamar,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Morris,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Red River,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-F,Paris,Titus,12,0,82,23,94,23,10,0,55,23,65,23,0,5,38
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Anderson,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Camp,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Cherokee,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Franklin,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Freestone,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Gregg,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Harrison,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Henderson,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Houston,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Marion,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Panola,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Rains,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Rusk,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Shelby,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Smith,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Trinity,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Upshur,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Van Zandt,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-G,Longview/Tyler,Wood,80,5,171,59,251,64,29,0,150,47,179,47,0,13,23
2020-05-15,Vent Availability,TSA-H,Lufkin,Angelina,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,Nacogdoches,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,Polk,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,Sabine,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,San Augustine,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,San Jacinto,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-H,Lufkin,Tyler,34,8,71,23,105,31,0,0,37,20,37,20,0,0,22
2020-05-15,Vent Availability,TSA-I,El Paso,Culberson,68,10,190,73,258,83,5,1,101,36,106,37,3,18,52
2020-05-15,Vent Availability,TSA-I,El Paso,El Paso,68,10,190,73,258,83,5,1,101,36,106,37,3,18,52
2020-05-15,Vent Availability,TSA-I,El Paso,Hudspeth,68,10,190,73,258,83,5,1,101,36,106,37,3,18,52
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Andrews,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Brewster,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Crane,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Ector,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Glasscock,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Howard,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Jeff Davis,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Loving,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Martin,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Midland,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Pecos,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Presidio,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Reeves,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Terrell,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Upton,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Ward,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-J,Midland/Odessa,Winkler,38,2,176,17,214,19,17,0,57,16,74,16,0,0,34
2020-05-15,Vent Availability,TSA-K,San Angelo,Coke,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Concho,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Crockett,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Irion,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Kimble,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Mason,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,McCulloch,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Menard,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Reagan,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Runnels,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Schleicher,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Sterling,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Sutton,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-K,San Angelo,Tom Green,4,0,37,0,41,0,0,0,0,0,0,0,0,0,3
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Bell,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Coryell,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Hamilton,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Lampasas,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Milam,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-L,Belton/Killeen,Mills,26,9,84,48,110,57,7,0,90,5,97,5,0,5,41
2020-05-15,Vent Availability,TSA-M,Waco,Bosque,0,0,59,10,59,10,0,0,56,15,56,15,0,0,14
2020-05-15,Vent Availability,TSA-M,Waco,Falls,0,0,59,10,59,10,0,0,56,15,56,15,0,0,14
2020-05-15,Vent Availability,TSA-M,Waco,Hill,0,0,59,10,59,10,0,0,56,15,56,15,0,0,14
2020-05-15,Vent Availability,TSA-M,Waco,Limestone,0,0,59,10,59,10,0,0,56,15,56,15,0,0,14
2020-05-15,Vent Availability,TSA-M,Waco,McLennan,0,0,59,10,59,10,0,0,56,15,56,15,0,0,14
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Brazos,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Burleson,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Grimes,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Leon,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Madison,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Robertson,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-N,Bryan/College Station,Washington,7,0,43,13,50,13,2,0,30,6,32,6,0,3,28
2020-05-15,Vent Availability,TSA-O,Austin,Bastrop,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Blanco,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Burnet,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Caldwell,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Fayette,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Hays,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Lee,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Llano,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,San Saba,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Travis,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-O,Austin,Williamson,76,27,316,101,392,128,13,4,157,43,170,47,15,19,129
2020-05-15,Vent Availability,TSA-P,San Antonio,Atascosa,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Bandera,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Bexar,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Comal,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Dimmit,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Edwards,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Frio,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Gillespie,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Gonzales,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Guadalupe,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Karnes,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Kendall,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Kerr,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Kinney,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,La Salle,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Maverick,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Medina,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Real,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Uvalde,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Val Verde,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Wilson,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-P,San Antonio,Zavala,73,41,817,41,890,82,14,7,314,246,328,253,20,23,183
2020-05-15,Vent Availability,TSA-Q,Houston,Austin,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Colorado,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Fort Bend,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Harris,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Matagorda,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Montgomery,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Walker,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Waller,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-Q,Houston,Wharton,276,145,982,512,1258,657,117,17,632,330,749,347,162,90,227
2020-05-15,Vent Availability,TSA-R,Galveston,Brazoria,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Chambers,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Galveston,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Hardin,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Jasper,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Jefferson,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Liberty,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Newton,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-R,Galveston,Orange,37,6,171,85,208,91,21,3,147,46,168,49,14,31,123
2020-05-15,Vent Availability,TSA-S,Victoria,Calhoun,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-S,Victoria,DeWitt,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-S,Victoria,Goliad,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-S,Victoria,Jackson,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-S,Victoria,Lavaca,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-S,Victoria,Victoria,3,4,47,10,50,14,0,0,20,7,20,7,0,3,26
2020-05-15,Vent Availability,TSA-T,Laredo,Jim Hogg,21,0,56,22,77,22,8,3,30,11,38,14,0,8,8
2020-05-15,Vent Availability,TSA-T,Laredo,Webb,21,0,56,22,77,22,8,3,30,11,38,14,0,8,8
2020-05-15,Vent Availability,TSA-T,Laredo,Zapata,21,0,56,22,77,22,8,3,30,11,38,14,0,8,8
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Aransas,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Bee,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Brooks,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Duval,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Jim Wells,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
2020-05-15,Vent Availability,TSA-U,Corpus Christi,Kenedy,48,7,109,28,157,35,5,0,110,29,115,29,0,0,16
